filename,file type,folder,registration,suggested skill,suggested subfolder,is_zone_identifier
frame-017.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-018.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-018.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-019.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-019.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-020.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-020.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-021.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-021.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-022.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-022.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-023.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-023.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-024.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-024.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-025.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-025.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-026.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-026.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-027.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-027.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-028.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-028.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-029.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-029.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-030.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-030.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-031.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-031.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-032.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-032.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-033.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-033.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-034.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-034.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-035.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-035.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-036.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-036.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-037.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-037.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-038.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-038.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-039.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-039.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-040.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-040.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-041.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-041.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-042.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-042.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-043.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-043.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
frame-044.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
frame-044.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
thumbnail.png,png,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,0
thumbnail.png:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam/images,,collision-engineers-design,,1
jam_meta.json,json,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam,,collision-engineers-design,,0
jam_meta.json:Zone.Identifier,identifier,reference/data/jam_exports/collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam,,collision-engineers-design,,1
parser_corpus_fixture_ledger.csv,csv,reference/data,,missing-skill:general-reference,,0
parser_corpus_fixture_ledger.csv:Zone.Identifier,identifier,reference/data,,missing-skill:general-reference,,1
parser_corpus_fixture_ledger.json,json,reference/data,,missing-skill:general-reference,,0
parser_corpus_fixture_ledger.json:Zone.Identifier,identifier,reference/data,,missing-skill:general-reference,,1
parser_corpus_regression_report.json,json,reference/data,,missing-skill:general-reference,,0
parser_corpus_regression_report.json:Zone.Identifier,identifier,reference/data,,missing-skill:general-reference,,1
parser_provider_presets_v1.json,json,reference/data,,missing-skill:general-reference,,0
parser_provider_presets_v1.json:Zone.Identifier,identifier,reference/data,,missing-skill:general-reference,,1
provider_coverage_matrix.csv,csv,reference/data,,missing-skill:general-reference,,0
provider_coverage_matrix.csv:Zone.Identifier,identifier,reference/data,,missing-skill:general-reference,,1
provider_coverage_matrix.md,md,reference/data,,missing-skill:general-reference,,0
provider_coverage_matrix.md:Zone.Identifier,identifier,reference/data,,missing-skill:general-reference,,1
collisionrelateddocs__claudechat.md.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__claudechat.md.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__claudechatnormalized.md.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__claudechatnormalized.md.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__backup-of-ce-job-sheet-260309.xlsm.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__backup-of-ce-job-sheet-260309.xlsm.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__backup-of-ce-job-sheet-260429.xlsm.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__backup-of-ce-job-sheet-260429.xlsm.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__backup-of-conditional-formatting-260202.txt.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__backup-of-conditional-formatting-260202.txt.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__ce-communication-style-tone-profile.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__ce-communication-style-tone-profile.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam.md,md,reference/normalized,,collision-engineers-design,,0
collisionrelateddocs__collision_releated__collision-engineers-whiteboard.jam.md:Zone.Identifier,identifier,reference/normalized,,collision-engineers-design,,1
collisionrelateddocs__collision_releated__eva-user-guide.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__eva-user-guide.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__evaapidocs.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__evaapidocs.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__handover.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__handover.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__mapped-principals.xlsx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__mapped-principals.xlsx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__sentry_api_complete_guide.md.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__sentry_api_complete_guide.md.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__standard-audatex-invoice.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__standard-audatex-invoice.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__collision_releated__website-invoice-template.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__collision_releated__website-invoice-template.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__final-format-example-02.json.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__final-format-example-02.json.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions____images-01.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions____images-01.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions____images-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions____images-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions____images-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions____images-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-pdf-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-pdf-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-pdf-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-pdf-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-pdf-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-pdf-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-pdf-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-pdf-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-pdf-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-pdf-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-word-01.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-word-01.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-word-02.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-word-02.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-word-03.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-word-03.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-word-04.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-word-04.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__alison-word-05.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__alison-word-05.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__als-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__als-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__als-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__als-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__als-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__als-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__als-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__als-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__als-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__als-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ams-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ams-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ams-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ams-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ams-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ams-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ams-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ams-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ams-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ams-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ax-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ax-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ax-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ax-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ax-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ax-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
